title	url	path_to_file
Oaty white chocolate biscuits shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/oatywhitechocolatebi_91773/shopping-list	./DATA//Oaty white chocolate biscuits shopping list - BBC Food.html
Quick dosas with spicy potato filling recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quick_dosas_with_spicy_61135	./DATA//Quick dosas with spicy potato filling recipe - BBC Food.html
Reindeer Christmas cupcakes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/reindeer_christmas_10412	./DATA//Reindeer Christmas cupcakes recipe - BBC Food.html
Pan-fried chicken breast, wild garlic and wild mushrooms with boiled new potatoes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/panfriedchickenbreas_86038	./DATA//Pan-fried chicken breast, wild garlic and wild mushrooms with boiled new potatoes recipe - BBC Food.html
Chicken and asparagus quiche recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_and_asparagus_27353	./DATA//Chicken and asparagus quiche recipe - BBC Food.html
Chicken and asparagus quiche shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_and_asparagus_27353/shopping-list	./DATA//Chicken and asparagus quiche shopping list - BBC Food.html
Crab and cod fish cakes with tomato salsa shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/crab_and_cod_fishcakes__15634/shopping-list	./DATA//Crab and cod fish cakes with tomato salsa shopping list - BBC Food.html
Pork chops with walnut liqueur, prunes and liquorice shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/pork_chops_with_walnut_57626/shopping-list	./DATA//Pork chops with walnut liqueur, prunes and liquorice shopping list - BBC Food.html
Pulled chicken tacos with chocolate mole sauce shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/pulled_chicken_tacos_11826/shopping-list	./DATA//Pulled chicken tacos with chocolate mole sauce shopping list - BBC Food.html
Cointreau cream shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/cointreaucream_70906/shopping-list	./DATA//Cointreau cream shopping list - BBC Food.html
Roast ginger chicken with slaw and aubergine recipe - BBC Food	https://www.bbc.co.uk/food/recipes/roast_ginger_chicken_06525	./DATA//Roast ginger chicken with slaw and aubergine recipe - BBC Food.html
Smoked mackerel, radish, cucumber, dill and bulgur wheat grain bowl recipe - BBC Food	https://www.bbc.co.uk/food/recipes/smoked_mackerel_radish_43246	./DATA//Smoked mackerel, radish, cucumber, dill and bulgur wheat grain bowl recipe - BBC Food.html
Individual strawberry shortcakes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/individualstrawberry_72325	./DATA//Individual strawberry shortcakes recipe - BBC Food.html
Strawberry mascarpone tart recipe - BBC Food	https://www.bbc.co.uk/food/recipes/strawberrymascarpone_88973	./DATA//Strawberry mascarpone tart recipe - BBC Food.html
Strawberry mascarpone tart shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/strawberrymascarpone_88973/shopping-list	./DATA//Strawberry mascarpone tart shopping list - BBC Food.html
Snapper with allspice seasoning recipe - BBC Food	https://www.bbc.co.uk/food/recipes/redsnapperwithallspi_85918	./DATA//Snapper with allspice seasoning recipe - BBC Food.html
Quick tomato sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quicktomatosauce_72379	./DATA//Quick tomato sauce recipe - BBC Food.html
Creamy potato salad with salmon and prawns recipe - BBC Food	https://www.bbc.co.uk/food/recipes/potato_salad_with_fresh_94349	./DATA//Creamy potato salad with salmon and prawns recipe - BBC Food.html
Lemon curd and passion fruit pavlova recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lemon_curd_and_passion_24599	./DATA//Lemon curd and passion fruit pavlova recipe - BBC Food.html
Lemon curd and passion fruit pavlova shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/lemon_curd_and_passion_24599/shopping-list	./DATA//Lemon curd and passion fruit pavlova shopping list - BBC Food.html
Roast turbot with a sorrel sauce shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/roast_turbot_with_a_95299/shopping-list	./DATA//Roast turbot with a sorrel sauce shopping list - BBC Food.html
Homemade doner kebab recipe - BBC Food	https://www.bbc.co.uk/food/recipes/homemade_doner_kebab_56527	./DATA//Homemade doner kebab recipe - BBC Food.html
Lentil burgers, carrot pickle and peanut sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lentil_burgers_with_34759	./DATA//Lentil burgers, carrot pickle and peanut sauce recipe - BBC Food.html
Custard doughnuts with ricotta and pistachios recipe - BBC Food	https://www.bbc.co.uk/food/recipes/custard_doughnuts_with_62658	./DATA//Custard doughnuts with ricotta and pistachios recipe - BBC Food.html
Butternut squash risotto shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/tom_kerridges_butternut_56661/shopping-list	./DATA//Butternut squash risotto shopping list - BBC Food.html
Bacon, egg, tomato, fried bread and mushroom velouté  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/egg_tomato_fried_bread_45770	./DATA//Bacon, egg, tomato, fried bread and mushroom velouté  recipe - BBC Food.html
Braciole in tomato sauce with green salad and oranges with cracked pepper recipe - BBC Food	https://www.bbc.co.uk/food/recipes/bracioleintomatosauc_85462	./DATA//Braciole in tomato sauce with green salad and oranges with cracked pepper recipe - BBC Food.html
Braciole in tomato sauce with green salad and oranges with cracked pepper shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/bracioleintomatosauc_85462/shopping-list	./DATA//Braciole in tomato sauce with green salad and oranges with cracked pepper shopping list - BBC Food.html
Iced coffee recipe - BBC Food	https://www.bbc.co.uk/food/recipes/iced_coffee_01204	./DATA//Iced coffee recipe - BBC Food.html
Chilli-fried tofu with egg-fried rice recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chillifriedtofuwithe_93035	./DATA//Chilli-fried tofu with egg-fried rice recipe - BBC Food.html
Prawn, chicken and chorizo paella shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_and_chorizo_59310/shopping-list	./DATA//Prawn, chicken and chorizo paella shopping list - BBC Food.html
Chicken liver parfait recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chicken_liver_parfait_53623	./DATA//Chicken liver parfait recipe - BBC Food.html
Arbroath-smokie fish cakes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/arbroath_smokie_cakes_32036	./DATA//Arbroath-smokie fish cakes recipe - BBC Food.html
Watercress soup with crushed Jersey Royal potatoes and chives recipe - BBC Food	https://www.bbc.co.uk/food/recipes/watercresssoupwithcr_88999	./DATA//Watercress soup with crushed Jersey Royal potatoes and chives recipe - BBC Food.html
Coq au vin rouge with rice and savoy cabbage recipe - BBC Food	https://www.bbc.co.uk/food/recipes/coq_au_vin_rouge_with_48586	./DATA//Coq au vin rouge with rice and savoy cabbage recipe - BBC Food.html
Beef Wellington parcels recipe - BBC Food	https://www.bbc.co.uk/food/recipes/beef_wellington_95545	./DATA//Beef Wellington parcels recipe - BBC Food.html
Vietnamese pork recipe - BBC Food	https://www.bbc.co.uk/food/recipes/vietnamese_pork_05148	./DATA//Vietnamese pork recipe - BBC Food.html
Bordelaise sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/bordelaise_sauce_67976	./DATA//Bordelaise sauce recipe - BBC Food.html
Mangetout salad with mustard dressing recipe - BBC Food	https://www.bbc.co.uk/food/recipes/mangetoutsaladwithmu_76066	./DATA//Mangetout salad with mustard dressing recipe - BBC Food.html
Tea loaf shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/tea_loaf_75867/shopping-list	./DATA//Tea loaf shopping list - BBC Food.html
Sausage rolls and piccalilli  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/sausage_rolls_piccalilli_98942	./DATA//Sausage rolls and piccalilli  recipe - BBC Food.html
Sausage rolls and piccalilli  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/sausage_rolls_piccalilli_98942/shopping-list	./DATA//Sausage rolls and piccalilli  shopping list - BBC Food.html
T-bone steak recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chargrilled_t-bone_steak_64791	./DATA//T-bone steak recipe - BBC Food.html
James Martin's chargrilled T-bone steak  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/chargrilled_t-bone_steak_64791/shopping-list	./DATA//James Martin's chargrilled T-bone steak  shopping list - BBC Food.html
Brie, bacon and cranberry filo bites  shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/brie_bacon_and_cranberry_66096/shopping-list	./DATA//Brie, bacon and cranberry filo bites  shopping list - BBC Food.html
6-ingredient vegetable noodles recipe - BBC Food	https://www.bbc.co.uk/food/recipes/6-ingredient_vegetable_44694	./DATA//6-ingredient vegetable noodles recipe - BBC Food.html
Spaghetti with courgettes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/spaghetti_with_31196	./DATA//Spaghetti with courgettes recipe - BBC Food.html
Kale, squash and bacon pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/kale_squash_bacon_pie_69535	./DATA//Kale, squash and bacon pie recipe - BBC Food.html
Chorizo and new potato tortilla recipe - BBC Food	https://www.bbc.co.uk/food/recipes/new_potato_and_chorizo_96091	./DATA//Chorizo and new potato tortilla recipe - BBC Food.html
Chorizo and new potato tortilla shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/new_potato_and_chorizo_96091/shopping-list	./DATA//Chorizo and new potato tortilla shopping list - BBC Food.html
Game terrine recipe - BBC Food	https://www.bbc.co.uk/food/recipes/gameterrine_14230	./DATA//Game terrine recipe - BBC Food.html
Game terrine shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/gameterrine_14230/shopping-list	./DATA//Game terrine shopping list - BBC Food.html
Gnudi with arrabiata sauce recipe - BBC Food	https://www.bbc.co.uk/food/recipes/gnudi_with_arrabiata_38405	./DATA//Gnudi with arrabiata sauce recipe - BBC Food.html
Prawn teriyaki recipe - BBC Food	https://www.bbc.co.uk/food/recipes/prawnteriyaki_92897	./DATA//Prawn teriyaki recipe - BBC Food.html
Poached salmon with griddled asparagus, lemon mayonnaise and salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/poachedsalmonwithgri_86412	./DATA//Poached salmon with griddled asparagus, lemon mayonnaise and salad recipe - BBC Food.html
Creamy cod poached with white wine and milk shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/creamycodpoachedinwh_71466/shopping-list	./DATA//Creamy cod poached with white wine and milk shopping list - BBC Food.html
Root vegetable soup  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/root_vegetable_soup_14910	./DATA//Root vegetable soup  recipe - BBC Food.html
Quinoa goji tabbouleh  recipe - BBC Food	https://www.bbc.co.uk/food/recipes/quinoa_goji_tabbouleh_96233	./DATA//Quinoa goji tabbouleh  recipe - BBC Food.html
Homemade soft tacos with beef and black beans recipe - BBC Food	https://www.bbc.co.uk/food/recipes/beef_and_black_bean_46859	./DATA//Homemade soft tacos with beef and black beans recipe - BBC Food.html
Homemade soft tacos with beef and black beans shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/beef_and_black_bean_46859/shopping-list	./DATA//Homemade soft tacos with beef and black beans shopping list - BBC Food.html
Brandade de morue shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/brandade_de_morue_30836/shopping-list	./DATA//Brandade de morue shopping list - BBC Food.html
Tuna Niçoise shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/tuna_nicoise_87874/shopping-list	./DATA//Tuna Niçoise shopping list - BBC Food.html
Moroccan lamb tagine with lemon and pomegranate couscous recipe - BBC Food	https://www.bbc.co.uk/food/recipes/moroccanlambtaginewi_84062	./DATA//Moroccan lamb tagine with lemon and pomegranate couscous recipe - BBC Food.html
Moules marinière with garlic and parsley breadcrumbs and French fries recipe - BBC Food	https://www.bbc.co.uk/food/recipes/moules_marinire_with_11252	./DATA//Moules marinière with garlic and parsley breadcrumbs and French fries recipe - BBC Food.html
Tartiflette shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/tartiflette_59096/shopping-list	./DATA//Tartiflette shopping list - BBC Food.html
Ultimate burger in a brioche bun shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/ultimate_burger_in_a_73911/shopping-list	./DATA//Ultimate burger in a brioche bun shopping list - BBC Food.html
Eton mess with passionfruit recipe - BBC Food	https://www.bbc.co.uk/food/recipes/etonmess_89422	./DATA//Eton mess with passionfruit recipe - BBC Food.html
Eton mess with passionfruit shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/etonmess_89422/shopping-list	./DATA//Eton mess with passionfruit shopping list - BBC Food.html
Buffalo wings recipe - BBC Food	https://www.bbc.co.uk/food/recipes/buffalo_wings_09457	./DATA//Buffalo wings recipe - BBC Food.html
Peppered duck breast with wild mushrooms and cream recipe - BBC Food	https://www.bbc.co.uk/food/recipes/pepperedduckbreastwi_70257	./DATA//Peppered duck breast with wild mushrooms and cream recipe - BBC Food.html
Beer-battered oysters with watercress and red onion salad recipe - BBC Food	https://www.bbc.co.uk/food/recipes/beerbatteredoystersw_88731	./DATA//Beer-battered oysters with watercress and red onion salad recipe - BBC Food.html
Easy Christmas pudding trifle recipe - BBC Food	https://www.bbc.co.uk/food/recipes/christmas_pudding_trifle_47025	./DATA//Easy Christmas pudding trifle recipe - BBC Food.html
Grilled pork chops with almond croquettes recipe - BBC Food	https://www.bbc.co.uk/food/recipes/grilled_pork_chop_with_91412	./DATA//Grilled pork chops with almond croquettes recipe - BBC Food.html
Lobster and pork head bon bons recipe - BBC Food	https://www.bbc.co.uk/food/recipes/lobster_and_pork_head_05475	./DATA//Lobster and pork head bon bons recipe - BBC Food.html
Pan roasted salmon with mango and tomato salsa shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/panroastedsalmonwith_75891/shopping-list	./DATA//Pan roasted salmon with mango and tomato salsa shopping list - BBC Food.html
Medium-cut Seville orange marmalade recipe - BBC Food	https://www.bbc.co.uk/food/recipes/medium-cut_seville_70291	./DATA//Medium-cut Seville orange marmalade recipe - BBC Food.html
Smoked haddock pasties recipe - BBC Food	https://www.bbc.co.uk/food/recipes/smoked_haddock_pasties_09890	./DATA//Smoked haddock pasties recipe - BBC Food.html
Duck and lemongrass kebabs recipe - BBC Food	https://www.bbc.co.uk/food/recipes/duck_and_lemongrass_18615	./DATA//Duck and lemongrass kebabs recipe - BBC Food.html
Smoked haddock pasties shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/smoked_haddock_pasties_09890/shopping-list	./DATA//Smoked haddock pasties shopping list - BBC Food.html
Game pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/gamepie_8555	./DATA//Game pie recipe - BBC Food.html
Haggis two ways recipe - BBC Food	https://www.bbc.co.uk/food/recipes/haggis_two_ways_54636	./DATA//Haggis two ways recipe - BBC Food.html
Christmas popcorn recipe - BBC Food	https://www.bbc.co.uk/food/recipes/christmas_popcorn_55253	./DATA//Christmas popcorn recipe - BBC Food.html
Apple and cinnamon log recipe - BBC Food	https://www.bbc.co.uk/food/recipes/apple_and_cinnamon_log_68852	./DATA//Apple and cinnamon log recipe - BBC Food.html
Apple and cinnamon log shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/apple_and_cinnamon_log_68852/shopping-list	./DATA//Apple and cinnamon log shopping list - BBC Food.html
Chocolate brownie and raspberry trifles recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chocolate_brownie_and_97513	./DATA//Chocolate brownie and raspberry trifles recipe - BBC Food.html
Fried chicken and cabbage slaw recipe - BBC Food	https://www.bbc.co.uk/food/recipes/fried_chicken_and_33952	./DATA//Fried chicken and cabbage slaw recipe - BBC Food.html
Fried chicken and cabbage slaw shopping list - BBC Food	https://www.bbc.co.uk/food/recipes/fried_chicken_and_33952/shopping-list	./DATA//Fried chicken and cabbage slaw shopping list - BBC Food.html
Banoffee pie recipe - BBC Food	https://www.bbc.co.uk/food/recipes/how_to_make_banoffee_pie_35961	./DATA//Banoffee pie recipe - BBC Food.html
Chickpea, date and cashew bites recipe - BBC Food	https://www.bbc.co.uk/food/recipes/chickpea_date_and_cashew_81632	./DATA//Chickpea, date and cashew bites recipe - BBC Food.html
